id,年份,岗位代码,地区,部门名称,职位,学历,专业,招考人数,报考人数,分数线,最高分
106730,2018,90204,六安,裕安区乡镇机关,乡镇管理,本科,不限,5.0,274.0,60.0,75.0
106731,2017,90205,六安,裕安区乡镇机关,乡镇管理,本科,不限,1.0,182.0,86.0,77.0
106732,2020,90206,六安,裕安区乡镇机关,乡镇管理,专科,不限,3.0,458.0,75.0,76.0
106733,2013,90207,六安,叶集区乡镇机关,乡镇管理,专科,不限,1.0,75.0,67.0,76.0
106734,2017,90208,六安,叶集区乡镇机关,人武专干,专科,人民武装专业（退役军人报考可不限专业）,4.0,22.0,62.0,58.0
106735,2018,90209,六安,叶集区乡镇机关,乡镇管理,本科,不限,1.0,1.0,86.0,66.0
106736,2020,90210,六安,叶集区乡镇机关,乡镇管理,本科,不限,1.0,48.0,86.0,69.0
106737,2015,90211,六安,叶集区乡镇机关,乡镇管理,专科,不限,2.0,220.0,49.0,76.0
106738,2014,90212,六安,霍邱县乡镇机关,乡镇管理,专科,不限,4.0,123.0,48.0,74.0
106739,2020,90213,六安,霍邱县乡镇机关,乡镇管理,专科,不限,10.0,81.0,68.0,68.0
106740,2015,90214,六安,霍邱县乡镇机关,乡镇管理,专科,不限,6.0,105.0,82.0,79.0
106741,2016,90215,六安,霍邱县乡镇机关,乡镇管理,专科,不限,6.0,284.0,59.0,79.0
106742,2017,90216,六安,霍邱县乡镇机关,乡镇管理,本科,不限,1.0,101.0,59.0,77.0
106743,2018,90217,六安,霍邱县乡镇机关,乡镇管理,专科,不限,4.0,29.0,72.0,76.0
106744,2016,90218,六安,霍邱县乡镇机关,乡镇管理,专科,不限,6.0,207.0,61.0,73.0
106745,2020,90219,六安,霍邱县乡镇机关,人武专干,专科,不限,3.0,1.0,61.0,63.0
106746,2020,90220,六安,舒城县乡镇机关,乡镇管理,本科,理学门类、金融学类、经济与贸易类、电子信息类,1.0,94.0,65.0,78.0
106747,2020,90221,六安,舒城县乡镇机关,乡镇管理,专科,不限,3.0,95.0,63.0,74.0
106748,2015,90222,六安,舒城县乡镇机关,乡镇管理,专科,不限,8.0,260.0,79.0,73.0
106749,2019,90223,六安,舒城县乡镇机关,乡镇管理,专科,不限,9.0,413.0,85.0,76.0
106750,2019,90224,六安,舒城县乡镇机关,乡镇管理,专科,不限,2.0,239.0,60.0,74.0
106751,2018,90225,六安,舒城县乡镇机关,乡镇管理,专科,不限,7.0,272.0,70.0,70.0
106752,2015,90226,六安,舒城县乡镇机关,乡镇管理,专科,不限,1.0,133.0,71.0,81.0
106753,2015,90227,六安,舒城县乡镇机关,人武专干,专科,人民武装专业（退役军人报考可不限专业）,3.0,18.0,78.0,62.0
106754,2017,90228,六安,金寨县乡镇机关,乡镇管理,专科,不限,5.0,259.0,69.0,77.0
106755,2020,90229,六安,金寨县乡镇机关,乡镇管理,专科,不限,3.0,1.0,62.0,67.0
106756,2014,90230,六安,金寨县乡镇机关,乡镇管理,专科,不限,3.0,81.0,51.0,81.0
106757,2015,90231,六安,金寨县乡镇机关,乡镇管理,专科,不限,5.0,130.0,84.0,65.0
106758,2016,90232,六安,金寨县乡镇机关,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1.0,94.0,47.0,64.0
106759,2020,90233,六安,霍山县乡镇机关,乡镇管理,专科,不限,3.0,29.0,78.0,68.0
106760,2014,90234,六安,霍山县乡镇机关,乡镇管理,专科,不限,1.0,182.0,81.0,75.0
106761,2013,90235,六安,霍山县乡镇机关,乡镇管理,专科,不限,2.0,121.0,61.0,74.0
106762,2016,90236,六安,霍山县乡镇机关,乡镇管理,专科,不限,1.0,235.0,70.0,74.0
106763,2015,90237,六安,金安区乡镇机关,乡镇管理,高中（中专）,不限,1.0,1.0,0.0,0.0
106764,2022,90238,六安,裕安区乡镇机关,乡镇管理,高中（中专）,不限,5.0,1.0,0.0,0.0
106765,2015,90239,六安,叶集区乡镇机关,乡镇管理,高中（中专）,不限,2.0,97.0,0.0,0.0
106766,2015,90240,六安,霍邱县乡镇机关,乡镇管理,高中（中专）,不限,3.0,1.0,0.0,0.0
106767,2020,10001,合肥,合肥市人大常委会办公室,机关综合,本科,中国语言文学类、法学类,1.0,53.0,92.0,82.0
106768,2014,10002,合肥,合肥市纪委监委派驻纪检监察机构,纪检监察,本科,法学类,1.0,23.0,72.0,80.0
106769,2020,10003,合肥,合肥市纪委监委派驻纪检监察机构,纪检监察,本科,法学类,1.0,1.0,60.0,67.0
106770,2020,10004,合肥,合肥市纪委监委派驻纪检监察机构,纪检监察,研究生,计算机类,1.0,1.0,90.0,78.0
106771,2020,10005,合肥,合肥市纪委监委派驻纪检监察机构,纪检监察,本科,侦查学专业、经济犯罪侦查专业、技术侦查学专业、犯罪学专业、公安情报学专业,4.0,35.0,62.0,81.0
106772,2014,10006,合肥,中共合肥市委宣传部,文化产业规划管理,本科,经济学类、文化产业管理专业,3.0,97.0,87.0,75.0
106773,2021,10007,合肥,中共合肥市委统一战线工作部,综合文字,本科,中国语言文学类、新闻传播学类,2.0,171.0,55.0,79.0
106774,2013,10008,合肥,中共合肥市委市直机关工作委员会,综合文字,本科,哲学专业、汉语言文学专业、汉语言专业、思想政治教育专业、马克思主义理论专业、新闻学专业,3.0,159.0,55.0,79.0
106775,2019,10009,合肥,中共合肥市委老干部局,机关综合,本科,中国语言文学类、新闻传播学类、工商管理类,2.0,449.0,63.0,84.0
106776,2019,10010,合肥,合肥市文明办,文明创建管理,本科,公共管理类、中国语言文学类、新闻传播学类、教育学类、计算机类、哲学类、法学类、历史学类、城乡规划专业,2.0,394.0,90.0,80.0
106777,2021,10011,合肥,民盟合肥市委,机关综合,本科,不限,4.0,513.0,83.0,79.0
106778,2022,10012,合肥,民建合肥市委,机关综合,本科,不限,1.0,17.0,66.0,73.0
106779,2013,10013,合肥,合肥市工商业联合会,经济管理,本科,经济学类、经济与金融专业、工商管理专业,1.0,270.0,91.0,76.0
106780,2016,10014,合肥,合肥市人民政府办公室,机关综合,本科,经济学门类、中国语言文学类、新闻传播学类、建筑类、统计学类、法学类,1.0,95.0,80.0,80.0
106781,2018,10015,合肥,合肥市发展和改革委员会,宏观经济发展研究,本科,金融学类、统计学类,4.0,156.0,84.0,72.0
106782,2014,10016,合肥,合肥市发展和改革委员会,高新技术产业发展研究,本科,生物工程类、能源动力类、航空航天类,3.0,64.0,58.0,80.0
106783,2014,10017,合肥,合肥市发展和改革委员会,城市更新研究,本科,土木类、建筑类、交通运输类,4.0,290.0,65.0,74.0
106784,2017,10018,合肥,合肥市经济和信息化局,经济综合分析,本科,经济学门类、统计学类,3.0,94.0,80.0,76.0
106785,2020,10019,合肥,合肥市经济和信息化局,产业发展分析,本科,机械类、材料类、电气类、电子信息类、自动化类、计算机类、化工与制药类、生物医学工程类、生物工程类、工业工程类,4.0,678.0,72.0,73.0
106786,2016,10020,合肥,合肥市经济和信息化局,综合文字,本科,经济学门类、汉语言文学专业、新闻学专业、哲学专业,1.0,104.0,63.0,81.0
106787,2021,10021,合肥,合肥市公安局,人民警察,本科,法学类,7.0,103.0,55.0,74.0
106788,2019,10022,合肥,合肥市公安局,人民警察,本科,法学类,1.0,1.0,44.0,66.0
106789,2018,10023,合肥,合肥市公安局,人民警察,本科,新闻传播学类,1.0,1.0,71.0,67.0
106790,2019,10024,合肥,合肥市公安局,信息通信★,本科,计算机科学与技术专业、软件工程专业、数字媒体技术专业、数据科学与大数据技术专业、信息安全专业、网络空间安全专业、网络工程专业,4.0,187.0,76.0,70.0
106791,2020,10025,合肥,合肥市公安局,信息通信★,本科,计算机科学与技术专业、软件工程专业、数字媒体技术专业、数据科学与大数据技术专业、信息安全专业、网络空间安全专业、网络工程专业,1.0,139.0,61.0,73.0
106792,2021,10026,合肥,合肥市公安局,信息通信★,本科,电子信息工程专业、电子科学与技术专业、通信工程专业、微电子科学与工程专业、光电信息科学与工程专业、信息工程专业、电子信息科学与技术专业、电信工程及管理专业,6.0,230.0,51.0,67.0
106793,2015,10027,合肥,合肥市公安局,金融财会★,本科,金融学类,2.0,35.0,54.0,70.0
106794,2022,10028,合肥,合肥市公安局,金融财会★,本科,金融学类,1.0,1.0,47.0,62.0
106795,2021,10029,合肥,合肥市公安局,金融财会★,本科,会计学专业、会计专业、财务会计教育专业,1.0,84.0,66.0,75.0
106796,2017,10030,合肥,合肥市公安局,金融财会★,本科,财务管理专业、审计学专业、资产评估专业,1.0,1.0,56.0,66.0
106797,2015,10031,合肥,合肥市公安局,法医★,本科,法医学类,1.0,109.0,49.0,71.0
106798,2016,10032,合肥,合肥市财政局,财政财务管理,本科,经济学门类,1.0,356.0,83.0,75.0
106799,2019,10033,合肥,合肥市财政局,财政统计分析,本科,数学类,1.0,237.0,90.0,74.0
106800,2013,10034,合肥,合肥市财政局,经济政策研究,研究生,经济学门类,5.0,278.0,66.0,83.0
106801,2014,10035,合肥,合肥市财政局,综合文字,本科,中国语言文学类、新闻传播学类,1.0,1.0,93.0,77.0
106802,2015,10036,合肥,合肥市财政局,机关综合,本科,不限,2.0,1.0,53.0,67.0
106803,2014,10037,合肥,合肥市自然资源和规划局,自然资源管理,本科,土地资源管理专业、土木工程专业、测绘工程专业,4.0,545.0,54.0,81.0
106804,2017,10038,合肥,合肥市自然资源和规划局,自然资源管理,本科,建筑类,1.0,291.0,64.0,73.0
106805,2018,10039,合肥,合肥市生态环境局,环境管理,本科,法学类（不含特设专业）,1.0,8.0,49.0,74.0
106806,2021,10040,合肥,合肥市生态环境局,环境管理,本科,化学类、生物科学类、环境科学与工程类、生物工程类、大气科学专业、材料化学专业、给排水科学与工程专业、水文与水资源工程专业、化学工程与工艺专业、农业资源与环境专业、资源循环科学与工程专业、化学工程与工业生物工程专业、地下水科学与工程专业、食品安全与检测专业,4.0,310.0,85.0,79.0
106807,2018,10041,合肥,合肥市城乡建设局,消防设计审查验收,本科,建筑学专业、土木工程专业、安全工程专业、消防工程专业,3.0,124.0,90.0,84.0
106808,2018,10042,合肥,合肥市交通运输局,交通运输工程建设管理,本科,土木、水利与交通工程专业、土木工程专业、道路桥梁与渡河工程专业、港口航道与海岸工程专业、交通工程专业,2.0,123.0,71.0,79.0
106809,2014,10043,合肥,合肥市交通运输局,交通运输管理,本科,交通运输专业、交通管理专业、物流管理专业、物流工程专业,3.0,333.0,80.0,75.0
106810,2017,10044,合肥,合肥市交通运输局,机关综合,本科,法学类（不含特设专业）,4.0,1.0,65.0,73.0
106811,2021,10045,合肥,合肥市交通运输局,档案管理,本科,图书情报与档案管理类,1.0,142.0,57.0,80.0
106812,2014,10046,合肥,合肥市卫生健康委员会,卫生健康管理,本科,临床医学类、公共卫生与预防医学类,5.0,469.0,55.0,72.0
106813,2015,10047,合肥,合肥市卫生健康委员会,机关综合,本科,社会学类、中国语言文学类、公共事业管理专业、行政管理专业,1.0,260.0,60.0,75.0
106814,2022,10048,合肥,合肥市审计局,审计,本科,会计专业、会计学专业、审计学专业、金融学专业、财政学专业,3.0,22.0,81.0,82.0
106815,2020,10049,合肥,合肥市审计局,审计,本科,软件工程专业、网络工程专业、空间信息与数字技术专业、电子与计算机工程专业,1.0,68.0,85.0,72.0
106816,2019,10050,合肥,合肥市市场监督管理局,价格监管,本科,经济学类、财政学类、金融学类、会计学专业、财务管理专业、审计学专业,1.0,273.0,75.0,79.0
106817,2017,10051,合肥,合肥市市场监督管理局,价格监管,本科,经济学类、财政学类、金融学类、会计学专业、财务管理专业、审计学专业,1.0,140.0,64.0,74.0
106818,2014,10052,合肥,合肥市市场监督管理局,市场监管,本科,法学类,4.0,1.0,55.0,79.0
106819,2013,10053,合肥,合肥市市场监督管理局,食品药品监管,本科,药学类、中药学类、化工与制药类、生物工程类、食品科学与工程类,4.0,52.0,61.0,71.0
106820,2017,10054,合肥,合肥市市场监督管理局,食品药品监管,本科,药学类、中药学类、化工与制药类、生物工程类、食品科学与工程类,5.0,127.0,59.0,71.0
106821,2017,10055,合肥,合肥市市场监督管理局,市场监管,本科,计算机类,4.0,16.0,80.0,80.0
106822,2022,10056,合肥,合肥市市场监督管理局,特种设备监管,本科,机械类、仪器类、材料类、能源动力类、电气类、自动化类,4.0,46.0,71.0,75.0
106823,2022,10057,合肥,合肥市市场监督管理局,市场监管,本科,不限,2.0,74.0,81.0,68.0
106824,2014,10058,合肥,合肥市住房保障和房产管理局,财务管理,本科,会计学专业、财务管理专业、财务会计教育专业,2.0,194.0,70.0,72.0
106825,2014,10059,合肥,合肥市住房保障和房产管理局,房地产市场监管,本科,建筑类、土木类,1.0,104.0,81.0,79.0
106826,2022,10060,合肥,合肥市住房保障和房产管理局,信息宣传,本科,新闻学专业、传播学专业、网络与新媒体专业,1.0,116.0,54.0,69.0
106827,2017,10061,合肥,合肥市体育局,行政管理,本科,中国语言文学类、哲学专业,1.0,115.0,81.0,73.0
106828,2015,10062,合肥,合肥市林业和园林局,绿化管理,本科,林学类、建筑类,1.0,128.0,91.0,70.0
106829,2022,10063,合肥,合肥高新技术产业开发区市场监督管理局,市场监管,本科,工学门类,4.0,214.0,87.0,68.0
106830,2022,10064,合肥,合肥高新技术产业开发区市场监督管理局,市场监管,本科,工学门类、理学门类,1.0,106.0,63.0,71.0
106831,2021,10065,合肥,合肥经济技术开发区市场监督管理局,机关综合,本科,政治学类、马克思主义理论类、中国语言文学类（不含手语翻译）,4.0,51.0,52.0,72.0
106832,2018,10066,合肥,合肥经济技术开发区市场监督管理局,市场监管,本科,法学类,2.0,60.0,48.0,73.0
106833,2018,10067,合肥,合肥经济技术开发区市场监督管理局,市场监管,本科,工学门类,1.0,126.0,72.0,73.0
106834,2019,10068,合肥,合肥经济技术开发区市场监督管理局,食品安全监管,本科,食品科学与工程类,1.0,129.0,61.0,74.0
106835,2015,10069,合肥,合肥经济技术开发区市场监督管理局,市场监管,本科,不限,1.0,78.0,75.0,62.0
106836,2013,10070,合肥,合肥新站高新技术产业开发区市场监督管理局,市场监管,本科,药学类、生物医学工程类、化工与制药类、化妆品技术与工程专业,2.0,187.0,63.0,72.0
106837,2020,10071,合肥,合肥新站高新技术产业开发区市场监督管理局,市场监管,本科,法学类（不含特设专业）,1.0,128.0,45.0,65.0
106838,2018,10072,合肥,合肥新站高新技术产业开发区市场监督管理局,市场监管,本科,不限,1.0,99.0,63.0,68.0
106839,2019,10073,合肥,安徽巢湖经济开发区市场监督管理局,市场监管,本科,工商管理类,1.0,187.0,90.0,71.0
106840,2021,10074,合肥,中共合肥市委组织部党员电教中心,新媒体编辑,本科,新闻传播学类、影视摄影与制作专业,1.0,8.0,84.0,67.0
106841,2016,10075,合肥,中共合肥市委党校（市行政学院）,财务管理,本科,会计学专业、会计专业、审计学专业、财务管理专业,2.0,131.0,84.0,80.0
